TIMESTAMP,POWER
12242009 14:00,54
12242009 15:00,54
12242009 16:00,53
12242009 17:00,51
12242009 18:00,50
12242009 19:00,48
12242009 20:00,47
12242009 21:00,47
12242009 22:00,46
12242009 23:00,45
12252009 0:00,45
12252009 1:00,44
12252009 2:00,44
12252009 3:00,43
12252009 4:00,43
12252009 5:00,44
12252009 6:00,46
12252009 7:00,46
12252009 8:00,48
12252009 9:00,49
12252009 10:00,53
12252009 11:00,54
12252009 12:00,55
12252009 13:00,58
12252009 14:00,57
12252009 15:00,57
12252009 16:00,58
12252009 17:00,57
12252009 18:00,57
12252009 19:00,57
12252009 20:00,52
12252009 21:00,50
12252009 22:00,46
12252009 23:00,45
12262009 0:00,45
12262009 1:00,45
12262009 2:00,45
12262009 3:00,45
12262009 4:00,45
12262009 5:00,44
12262009 6:00,44
12262009 7:00,43
12262009 8:00,43
12262009 9:00,44
12262009 10:00,45
12262009 11:00,46
12262009 12:00,48
12262009 13:00,49
12262009 14:00,50
12262009 15:00,51
12262009 16:00,51
12262009 17:00,48
12262009 18:00,46
12262009 19:00,45
12262009 20:00,43
12262009 21:00,43
12262009 22:00,43
12262009 23:00,42
12272009 0:00,40
12272009 1:00,37
12272009 2:00,32
12272009 3:00,32
12272009 4:00,31
12272009 5:00,31
12272009 6:00,30
12272009 7:00,30
12272009 8:00,30
12272009 9:00,34
12272009 10:00,40
12272009 11:00,43
12272009 12:00,48
12272009 13:00,52
12272009 14:00,55
12272009 15:00,54
12272009 16:00,55
12272009 17:00,52
12272009 18:00,48
12272009 19:00,47
12272009 20:00,48
12272009 21:00,47
12272009 22:00,47
12272009 23:00,47
12282009 0:00,46
12282009 1:00,45
12282009 2:00,43
12282009 3:00,42
12282009 4:00,42
12282009 5:00,39
12282009 6:00,37
12282009 7:00,36
12282009 8:00,35
12282009 9:00,40
12282009 10:00,45
12282009 11:00,47
12282009 12:00,48
12282009 13:00,49
12282009 14:00,48
12282009 15:00,48
12282009 16:00,46
12282009 17:00,43
12282009 18:00,40
12282009 19:00,39
12282009 20:00,37
12282009 21:00,34
12282009 22:00,30
12282009 23:00,28
12292009 0:00,28
12292009 1:00,27
12292009 2:00,25
12292009 3:00,25
12292009 4:00,25
12292009 5:00,26
12292009 6:00,25
12292009 7:00,22
12292009 8:00,23
12292009 9:00,33
12292009 10:00,39
12292009 11:00,42
12292009 12:00,44
12292009 13:00,45
12292009 14:00,45
12292009 15:00,46
12292009 16:00,45
12292009 17:00,42
12292009 18:00,38
12292009 19:00,31
12292009 20:00,28
12292009 21:00,27
12292009 22:00,25
12292009 23:00,25
12302009 0:00,24
12302009 1:00,22
12302009 2:00,21
12302009 3:00,22
12302009 4:00,23
12302009 5:00,23
12302009 6:00,25
12302009 7:00,26
12302009 8:00,26
12302009 9:00,28
12302009 10:00,33
12302009 11:00,37
12302009 12:00,40
12302009 13:00,42
12302009 14:00,43
12302009 15:00,44
12302009 16:00,44
12302009 17:00,43
12302009 18:00,41
12302009 19:00,41
12302009 20:00,41
12302009 21:00,40
12302009 22:00,37
12302009 23:00,36
12312009 0:00,35
12312009 1:00,35
12312009 2:00,35
12312009 3:00,35
12312009 4:00,35
12312009 5:00,36
12312009 6:00,36
12312009 7:00,36
12312009 8:00,36
12312009 9:00,37
12312009 10:00,37
12312009 11:00,39
12312009 12:00,41
12312009 13:00,43
12312009 14:00,45
12312009 15:00,46
12312009 16:00,45
12312009 17:00,45
12312009 18:00,45
12312009 19:00,45
12312009 20:00,45
12312009 21:00,45
12312009 22:00,45
12312009 23:00,45
